RollNo,Gender,Math_Marks,Science_Marks,Arts_Marks,Study_Hours_Per_Week,Recommended_Stream
3772,Male ,67.0,,92.0,11.0,ACADEMIC
545,Female,87.0,94.0,80.0,29.0,Technical
650,Female,31.0,57.0,98.0,7.0,Academic
388,Female,61.0,60.0,66.0,23.0,Technical
112,Female,79.0,93.0,32.0,32.0,ACADEMIC
1786,Female,93.0,36.0,26.0,32.0,Technical
4557,Female,64.0,64.0,68.0,32.0,Technical
4797,Male,100.0,85%,100.0,28.0,Technical
1065,Male,72.0,75.0,39.0,39.0,Technical
4846,Male,74.0,53.0,36.0,39.0,Technical
904,Female,69.0,70.0,55.0,15.0,Technical 
5565,Male,83.0,86.0,67.0,26.0,Technical
146,Female,88.0,72.0,46.0,23.0,Technical
4590,Female,69.0,44.0,50.0,19.0,Technical
2523,Female,62.0,57.0,44.0,38.0,Technical
338,Male,89.0,66.0,57.0,12.0,Technical 
4516,Male,74.0,96.0,49.0,18.0,Technical
1374,Male,90.0,54.0,56.0,29.0,technical
483,Female,47.0,48.0,35.0,8.0,Technical
1195,Male,,83.0,100.0,34.0,Technical
2671,Male,40.0,96.0,35.0,19.0,Technical
1139,male,32.0,49.0,100.0,17.0,Academic
3850,Female,70.0,41.0,37.0,21.0,Technical
2681,Male,76.0,80.0,25.0,18.0,Technical
2352,Female,71.0,77.0,68.0,14.0,Technical
1608,Female,60.0,82.0,77.0,33.0,Technical
5101,male,55.0,96.0,55.0,18.0,Technical
4833,Female,87.0,86.0,32.0,15.0,Technical
2840,Male,90.0,86.0,43.0,37.0,Technical
3450,Male,98.0,42.0,76.0,17.0,Technical
5087,Female,67.0,89.0,92.0,19.0,
2308,Female,85.0,75.0,87.0,29.0,Technical
1213,Male,97.0,84.0,85.0,19.0,
3425,Female,35.0,94.0,86.0,17.0,Technical
870,Female,61.0,57.0,82.0,30.0,Technical
3711,Female,45.0,79.0,61.0,7.0,Technical
5504,male,86.0,37.0,84.0,36.0,Technical
5397, Female,53.0,40.0,35.0,15.0,Technical
438,Female,31.0,39.0,42.0,11.0,Academic
2409,Male,84.0,63.0,82.0,13.0,Technical
5182,Male,64.0,35.0,46.0,27.0,Technical
2497,Male,65.0,35.0,70.0,34.0,Technical
2827,Male,36.0,77.0,59.0,20.0,Technical
4255, Female,77.0,99.0,77.0,36.0,Technical
5472, Female,50.0,71.0,38.0,36.0,Technical
2849,FEMALE,79.0,40.0,74.0,32.0,Technical
4761,FEMALE,42.0,92.0,25.0,39.0,technical
2065,Female,55.0,75.0,29.0,12.0,Technical
1855,Female,48.0,,60.0,15.0,Technical
3435,Female,64.0,63.0,37.0,6.0,Technical
572,FEMALE,88.0,66.0,54.0,34.0,Technical
1331,Female,60.0,44.0,55.0,8.0,Technical
4959,Female,86.0,75.0,91.0,-5.0,Technical
4885,Male,94.0,48.0,,19.0,Technical
4073,Male,41.0,59.0,80.0,35.0,
2605,Male,,,43.0,16.0,Technical
5037,Female,64.0,77.0,95.0,40.0,Technical
3110,Male,100.0,78.0,41.0,9.0,Technical
1249,Female,94.0,84.0,43.0,13.0,Technical
2379,FEMALE,86.0,36.0,69.0,16.0,Technical
1852,Male,61.0,44.0,40.0,7.0,Technical
3848,Male,37.0,79.0,70.0,40.0,Technical
1829,Female,62.0,40.0,74.0,37.0,Technical
3539,Female,55.0,78.0,91.0,28.0,Technical
4880,Male,45.0,62.0,56.0,39.0,ACADEMIC
987,male,66.0,68.0,49.0,22.0,Technical
1701,Male,53.0,99.0,84.0,24.0,Technical
2597,Female,,82.0,88.0,18.0,Technical
1658,Male,92.0,71.0,70.0,8.0,technical
3488,Female,99.0,77.0,77.0,37.0,Technical
2720,Male ,36.0,35.0,57.0,35.0,Academic
2531,Female,82.0,48.0,43.0,35.0,Technical
2802,FEMALE,48.0,35.0,82.0,19.0,Academic
160, Female,88.0,72.0,81.0,14.0,technical
1585,Male,86.0,89.0,58.0,30.0,Technical
179,Male,56.0,74.0,36.0,23.0,Technical
3722,male,76.0,49.0,97.0,29.0,Technical
994,Male,38.0,56.0,96.0,31.0,Academic
1075,Male,62.0,60.0,56.0,12.0,Technical
4134,Female,99.0,82.0,48.0,17.0,Technical
2595,Female,100.0,52.0,60.0,27.0,technical
1000,Male,39.0,46.0,44.0,39.0,Technical
1490,Male,66.0,97.0,59.0,19.0,Technical
4186,Male,65.0,89.0,68.0,31.0,Technical
3788,Male,61.0,85.0,48.0,18.0,ACADEMIC
3057, Female,39.0,82.0,33.0,12.0,Technical
2758,Male ,96.0,96.0,53.0,11.0,Technical
3776,Male,59.0,95.0,61.0,9.0,Technical
1160,male,63.0,56.0,46.0,26.0,Technical
4552,Female,86.0,53.0,76.0,5.0,Technical 
2749,male,80.0,68.0,35.0,,Technical
1878,,60.0,95.0,27.0,29.0,Technical
3210,Female,81.0,56.0,25.0,38.0,Technical
3357,Female,37.0,,96.0,5.0,Academic
1595,Female,97.0,58.0,28.0,38.0,Technical
3478,Male,36.0,81.0,48.0,4.0,Technical
2748,Male,64.0,35.0,40.0,8.0,Technical
1551,Male,77.0,67.0,34.0,29.0,Technical
1796, Female,84.0,87.0,99.0,39.0,Technical 
2490,FEMALE,95.0,39.0,60.0,24.0,Technical
4793, Female,92.0,64.0,93.0,18.0,Technical
2420,Male,98.0,95.0,78.0,14.0,Technical
3059,Male,41.0,58.0,63.0,33.0,Technical 
5499,Male,70.0,38.0,45.0,11.0,technical
539,Female,47.0,39.0,49.0,35.0,Academic
1914,Male,100.0,,79.0,18.0,Technical
5305,Female,67.0,84.0,84.0,27.0,Technical
960,Male,46.0,61.0,52.0,6.0,Technical
541,,70.0,95.0,84.0,,Technical
2036,Female,50.0,57.0,90.0,27.0,Academic
2251,Male,77.0,95.0,29.0,39.0,Technical
2667,FEMALE,68.0,79.0,64.0,6.0,Technical
2677,Female,61.0,81.0,55.0,14.0,Technical
1974,FEMALE,37.0,99.0,40.0,40.0,Technical
529,FEMALE,62.0,82.0,32.0,12.0,Technical
4030, Female,72.0,90.0,100.0,26.0,Technical
1133,Male ,91.0,82.0,35.0,29.0,Technical
5485,Female,31.0,95.0,35.0,11.0,Technical
5257,Male,,62.0,66.0,37.0,Technical
3801,Female,48.0,55.0,40.0,6.0,Technical
354,Male,81.0,91.0,40.0,12.0,Technical
1635,Male,76.0,76.0,78.0,39.0,Technical 
4218,Male,32.0,98.0,47.0,27.0,Technical
4342,Male,33.0,98.0,39.0,6.0,Technical
1753,Male,44.0,44.0,43.0,9.0,Technical
4585,Male,41.0,71.0,47.0,21.0,technical
3039,Female,91.0,46.0,97.0,40.0,Technical
5041,Male,97.0,76.0,98.0,11.0,Technical
3390,Male,56.0,93.0,57.0,,Technical
608,Female,53.0,70.0,82.0,18.0,ACADEMIC
4717,Female,59.0,89.0,43.0,19.0,Technical 
1201,Male,68.0,68.0,47.0,15.0,Technical
4768,Female,40.0,87.0,51.0,33.0,Technical
4996,male,61.0,35.0,,40.0,Academic
2539,Female,95.0,85.0,66.0,6.0,Technical
345,Male,87.0,61.0,92.0,40.0,Technical
5092,FEMALE,37.0,77.0,40.0,4.0,Technical
4543,Male,42.0,52.0,55.0,8.0,Technical
5038,Female,63.0,87.0,33.0,9.0,Technical
360,Male,95.0,51.0,66.0,26.0,Technical
5346,Female,89.0,,81.0,12.0,Technical
5487,male,64.0,81.0,48.0,,Technical
4991,Male,59.0,41.0,32.0,38.0,Technical
3001,Male,88.0,40.0,27.0,17.0,Technical
2465,Female,52.0,84.0,54.0,8.0,Technical
1607,Male ,48.0,55.0,32.0,27.0,Technical
1863,Male,89.0,55.0,95.0,24.0,Technical
5088,,50.0,44.0,28.0,20.0,Technical
5200,Male ,68.0,56.0,74.0,39.0,Technical
3029,Female,72.0,43.0,47.0,16.0,Technical
3121,Male ,42.0,49.0,46.0,11.0,Technical
185,Male,94.0,43.0,42.0,36.0,Technical
4074,Female,76.0,45.0,38.0,,Technical
851,Male,64.0,98.0,36.0,8.0,ACADEMIC
5279,Female,47.0,38.0,31.0,13.0,Technical
3080,Female,42.0,96.0,44.0,5.0,Technical 
3883,Male,37.0,81.0,87.0,5.0,Technical
4464,Female,82.0,71.0,60.0,20.0,Technical
833,Female,68.0,58.0,61.0,15.0,Technical
787,Female,92.0,55.0,46.0,12.0,Technical
4314,Male,85.0,41.0,67.0,40.0,Technical
3949, Female,99.0,77.0,84.0,7.0,Technical
4742,Male,69.0,48.0,30.0,27.0,Technical
4579,Female,71.0,36.0,36.0,20.0,Technical
2784,Male,90.0,99.0,79.0,8.0,Technical
1798,Male,73.0,59.0,81.0,12.0,Technical
291,Male,53.0,82.0,74.0,22.0,Technical
1676,Male,33.0,54.0,98.0,11.0,Academic
858,Female,41.0,74.0,39.0,4.0,
2786,Male ,53.0,35.0,63.0,30.0,Academic
1276,Female,58.0,89.0,39.0,40.0,Technical
320,Female,100.0,70.0,97.0,10.0,Technical
5498,Male,80.0,39.0,,40.0,Technical
2798,Male,48.0,64.0,28.0,40.0,Technical
4952,Male,38.0,46.0,32.0,34.0,
2008, Female,60.0,38.0,45.0,24.0,technical
1522,,62.0,41.0,41.0,16.0,Technical
2955,Male,32.0,72.0,69.0,18.0,Technical
3105,Female,54.0,40.0,91.0,21.0,Academic
596,Male,75.0,100.0,90.0,7.0,Technical
2565,Female,53.0,44.0,58.0,25.0,Technical
1749,Female,37.0,97.0,46.0,22.0,Technical
422,Male ,73.0,96.0,82.0,7.0,Technical
4493,Female,51.0,56.0,61.0,27.0,Technical
1910,Male,61.0,83.0,30.0,28.0,Technical
1091,Female,89.0,36.0,94.0,20.0,
3978,Female,55.0,82.0,64.0,27.0,Technical
4486,Female,38.0,70.0,75.0,31.0,Technical 
392,Male,38.0,71.0,25.0,,Technical
1872,Female,67.0,67.0,88.0,15.0,Technical
5054,Female,,50.0,26.0,18.0,Technical
4194,Female,62.0,83.0,29.0,25.0,Technical
2538,Male,99.0,41.0,71.0,18.0,Technical
4709,Female,73.0,52.0,57.0,32.0,Technical
2473,Female,78.0,94.0,68.0,5.0,Technical
2430,Male,36.0,49.0,29.0,22.0,Technical
1503,Male,97.0,74.0,60.0,7.0,Technical
2972,Female,72.0,48.0,70.0,18.0,Technical
4390,Female,68.0,48.0,72.0,22.0,Technical
892,Female,37.0,73.0,62.0,12.0,Technical
3054,,76.0,54.0,83.0,31.0,Technical
5210, Female,85.0,,100.0,17.0,Technical
4545,Male,76.0,50.0,31.0,30.0,Technical
1763,Female,94.0,60.0,34.0,28.0,Technical
879,Female,94.0,45.0,46.0,14.0,Technical
1525,Female,83.0,52.0,63.0,40.0,Technical
2061,Male,94.0,93.0,100.0,24.0,Technical
559,Male,42.0,83.0,34.0,25.0,Technical
804,Male,48.0,97.0,73.0,18.0,Technical
3782,Male,95.0,81.0,77.0,35.0,ACADEMIC
4116,Male,50.0,47.0,74.0,26.0,Academic
273,Female,54.0,62.0,29.0,36.0,Technical
3890,Female,74.0,80.0,34.0,29.0,Technical
4592,Female,88.0,77.0,34.0,16.0,Technical
4863, Female,72.0,85.0,90.0,33.0,Technical 
299,Female,74.0,73.0,31.0,6.0,Technical
1671,Female,64.0,85.0,40.0,19.0,Technical
1078,Male,37.0,99.0,66.0,26.0,Technical
1426,Male,51.0,86.0,73.0,9.0,ACADEMIC
2345,Female,48.0,51.0,70.0,21.0,Technical
3570,Male,30.0,66.0,75.0,15.0,Academic
3591,Male,39.0,47.0,78.0,7.0,Academic
1430,Male,82.0,49.0,79.0,31.0,Technical
298,Female,93.0,78.0,47.0,16.0,Technical
3748,Male,100.0,84.0,31.0,29.0,Technical
2203,Male,87.0,52.0,74.0,15.0,Technical
4677,Male,79.0,64.0,30.0,7.0,Technical
442,Male ,97.0,69.0,92.0,34.0,Technical
4667,Male,93.0,51.0,25.0,10.0,
1979,Male,78.0,56.0,25.0,38.0,Technical
1005,male,86.0,88.0,35.0,20.0,Technical 
2606,Male,58.0,56.0,76.0,17.0,Technical
4827,Female,60.0,90.0,71.0,31.0,Technical
3092,Female,77.0,92.0,59.0,4.0,Technical
3595,Male ,44.0,59.0,58.0,39.0,Technical
5023,Female,67.0,70.0,49.0,37.0,Technical
3564,Female,33.0,37.0,71.0,15.0,technical
4435,Male,59.0,83.0,91.0,5.0,Technical
4835,Male,79.0,99.0,98.0,6.0,Technical
2160,,66.0,50.0,26.0,10.0,Technical
472,Male,86.0,40.0,26.0,8.0,Technical
4503,Male,76.0,39.0,73.0,8.0,Technical
5152,Female,31.0,96.0,46.0,24.0,Technical
370, Female,78.0,76.0,41.0,26.0,Technical
2808,Male,100.0,60.0,68.0,14.0,Technical
610,Female,,92.0,97.0,23.0,Technical
934,,92.0,87.0,99.0,29.0,ACADEMIC
3964,Male,39.0,53.0,57.0,10.0,ACADEMIC
2362,Female,80.0,60.0,38.0,25.0,Technical
4529,Male,44.0,86.0,36.0,23.0,Technical
1805,male,41.0,52.0,82.0,38.0,Academic
3667,Female,42.0,49.0,92.0,22.0,Technical 
390,Female,98.0,93.0,47.0,30.0,technical
5340,Male,56.0,46.0,69.0,25.0,Technical
4708,Male,74.0,100.0,100.0,34.0,Technical
3843,Female,33.0,57.0,31.0,18.0,technical
2588,Female,99.0,49.0,56.0,13.0,Technical
1540,male,60.0,86.0,56.0,38.0,Technical
1952,,46.0,45.0,84.0,5.0,Academic
2357,Female,49.0,74.0,95.0,8.0,Technical
327,Female,62.0,85%,66.0,32.0,technical
5558,Male,70.0,37.0,94.0,21.0,Academic
4634, Female,90.0,88.0,98.0,7.0,Technical
534,Male,31.0,75.0,60.0,6.0,Technical
3598, Female,57.0,43.0,80.0,36.0,Technical 
3157,Female,100.0,94.0,87.0,37.0,Technical
4411,Male,39.0,98.0,89.0,6.0,Technical
5572,Male,68.0,51.0,27.0,,Technical
3237,Female,82.0,55.0,51.0,5.0,Technical
2458,Male,75.0,59.0,78.0,16.0,Technical
2818,Female,59.0,82.0,91.0,26.0,Technical
1768,Female,86.0,77.0,98.0,38.0,Technical
1634,male,39.0,47.0,25.0,39.0,Technical
1162,Female,83.0,55.0,83.0,21.0,Technical
744,Male,45.0,67.0,67.0,26.0,technical
1741,Male ,49.0,73.0,62.0,38.0,Technical
432,Female,58.0,73.0,58.0,36.0,Technical
625,Female,50.0,43.0,,37.0,Academic
4793, Female,92.0,64.0,93.0,18.0,Technical
1722,Male,88.0,40.0,76.0,16.0,Technical
2217,Male,96.0,90.0,86.0,27.0,Technical
5310,Male,74.0,100.0,34.0,21.0,Technical
2162,Female,46.0,35.0,40.0,5.0,Academic
2755,FEMALE,85.0,66.0,58.0,4.0,Technical
2333,Female,41.0,52.0,94.0,,Academic
618,Male ,82.0,38.0,27.0,37.0,Technical
4401, Female,83.0,42.0,90.0,11.0,Technical
1846,Male,43.0,,90.0,24.0,
4753,Male ,75.0,89.0,64.0,4.0,technical
4639,Male,80.0,90.0,32.0,11.0,Technical
2257,Male,55.0,81.0,71.0,16.0,Technical
1253,Female,46.0,69.0,99.0,36.0,Technical
2713,Male,35.0,54.0,97.0,18.0,Academic
900,Female,55.0,53.0,55.0,32.0,Technical
2981,Male,83.0,68.0,45.0,4.0,Technical
1929,,57.0,92.0,93.0,23.0,technical
380,Female,45.0,80.0,46.0,12.0,Technical
1279,FEMALE,48.0,68.0,26.0,16.0,Technical
3012,Male,34.0,84.0,95.0,19.0,Technical
2031,Female,40.0,56.0,74.0,37.0,Academic
2699,Male,74.0,87.0,93.0,,Technical
5433,Male,43.0,35.0,34.0,5.0,Academic
4658,Female,32.0,93.0,99.0,30.0,Technical
4969, Female,67.0,64.0,53.0,34.0,technical
1935,Female,55.0,84.0,74.0,27.0,Technical
2261, Female,58.0,79.0,,31.0,Technical
3823,Female,45.0,67.0,59.0,38.0,Technical
772,Female,74.0,,90.0,15.0,Technical
2846,Female,50.0,37.0,90.0,7.0,Academic
4580,Female,34.0,51.0,96.0,4.0,
691,Male,68.0,68.0,83.0,28.0,Technical
5289,Female,79.0,50.0,48.0,22.0,Technical
1775,Female,68.0,85.0,34.0,23.0,Technical
579,Female,,45.0,78.0,21.0,Technical
872,Female,35.0,44.0,70.0,20.0,Academic
3713,Male,75.0,72.0,36.0,34.0,ACADEMIC
2855,Female,54.0,95.0,37.0,29.0,Technical
239,FEMALE,93.0,53.0,72.0,14.0,Technical
3531,Female,82.0,57.0,45.0,,Technical
1242,Male,54.0,92.0,39.0,23.0,Technical
275,Female,30.0,75.0,54.0,21.0,Technical
270,FEMALE,87.0,,70.0,11.0,Technical
5112,Female,75.0,49.0,61.0,27.0,Technical
5225,Female,42.0,60.0,52.0,33.0,Technical
4292,Female,65.0,71.0,61.0,29.0,Technical
1944,Female,80.0,51.0,62.0,25.0,Technical
2386,Male,,79.0,94.0,29.0,Technical
4480,Male,50.0,99.0,77.0,,Technical
4772,Female,79.0,49.0,49.0,29.0,Technical
2657,Female,47.0,43.0,82.0,14.0,Academic
4976,Female,61.0,59.0,35.0,30.0,Technical 
1920,Male,50.0,39.0,96.0,27.0,Academic
1436,Female,47.0,66.0,52.0,40.0,Technical
2484,Male,36.0,76.0,46.0,35.0,Technical
4113,Female,47.0,52.0,39.0,24.0,Technical
3274,Male,78.0,90.0,53.0,16.0,Technical
1932,Female,44.0,90.0,47.0,25.0,Technical
1826, Female,,44.0,31.0,20.0,Technical
1874,Female,82.0,37.0,78.0,26.0,Technical 
2670,Female,64.0,100.0,52.0,6.0,Technical
931, Female,48.0,84.0,76.0,18.0,Technical 
5068,Female,84.0,39.0,29.0,15.0,ACADEMIC
4293,Male,62.0,74.0,32.0,6.0,Technical
745,Male,90.0,46.0,33.0,5.0,Technical
4228,Female,40.0,49.0,100.0,5.0,Academic
4264,Male,45.0,97.0,,6.0,
3139,Male,77.0,42.0,86.0,35.0,
506,Female,89.0,84.0,71.0,25.0,Technical
4297,Male,91.0,,95.0,7.0,ACADEMIC
1765,Female,56.0,100.0,54.0,37.0,Technical
5492,Female,64.0,99.0,88.0,26.0,Technical
5584,Female,85.0,80.0,58.0,12.0,Technical
5065,Male,,81.0,28.0,4.0,technical
3480,Female,33.0,65.0,79.0,39.0,Academic
3961,Female,88.0,97.0,35.0,25.0,Technical
5463,,64.0,54.0,47.0,12.0,Technical
1566,Male,61.0,57.0,68.0,40.0,technical
2046,Male ,76.0,53.0,,32.0,Technical
5369, Female,55.0,74.0,31.0,40.0,Technical
289,Female,66.0,36.0,89.0,13.0,Academic
812,Female,31.0,45.0,95.0,40.0,Academic
3214,Male,82.0,69.0,62.0,18.0,Technical
1170,Male,45.0,80.0,79.0,29.0,Technical 
2232,Male,85.0,89.0,29.0,33.0,Technical
106,Male,99.0,85.0,44.0,35.0,ACADEMIC
2875,Female,39.0,48.0,74.0,16.0,Academic
4127,Male,74.0,58.0,99.0,25.0,Technical
805,Male,41.0,85.0,46.0,7.0,ACADEMIC
2143,Female,72.0,71.0,59.0,26.0,ACADEMIC
216,Female,45.0,92.0,44.0,20.0,Technical
2381,Male,89.0,95.0,89.0,16.0,Technical
3842,Female,42.0,54.0,82.0,31.0,Academic
1191,FEMALE,100.0,77.0,26.0,23.0,Technical
2930,Male,45.0,52.0,53.0,18.0,Technical 
2349, Female,61.0,56.0,69.0,6.0,technical
4034,Male,63.0,93.0,56.0,,Technical
5044,Male,83.0,79.0,36.0,24.0,Technical
2167,Male,90.0,100.0,,7.0,ACADEMIC
4100,Male,89.0,57.0,57.0,39.0,Technical
3154,Male,,,41.0,16.0,Technical 
2893,Female,56.0,52.0,90.0,32.0,Technical
220,Female,32.0,93.0,48.0,13.0,
2789,Male,83.0,51.0,38.0,24.0,Technical
5232,Female,81.0,64.0,35.0,17.0,Technical
2213,male,50.0,36.0,28.0,28.0,Technical
1439,Male,35.0,99.0,39.0,5.0,ACADEMIC
267,Male,71.0,77.0,57.0,,Technical
2104,Male,79.0,85.0,42.0,32.0,Technical
3609,male,48.0,92.0,99.0,20.0,Technical
3406,Male,51.0,58.0,73.0,36.0,Technical
1975,Female,67.0,55.0,80.0,4.0,Technical 
391,Male,74.0,39.0,27.0,29.0,Technical
1116,Female,83.0,43.0,46.0,14.0,Technical
852, Female,50.0,57.0,99.0,10.0,Academic
822,,58.0,92.0,99.0,5.0,Technical
592,Female,53.0,100.0,66.0,23.0,Technical
2389,Male ,91.0,60.0,27.0,17.0,Technical
3994,Male,47.0,74.0,69.0,25.0,Technical
5218,Male,60.0,67.0,45.0,33.0,Technical
3233,Female,76.0,54.0,66.0,31.0,Technical
5306,Male,62.0,91.0,81.0,9.0,Technical
1448,,91.0,85.0,93.0,31.0,Technical
726,Male,48.0,,93.0,32.0,Academic
802,Male,60.0,74.0,89.0,35.0,
5512,FEMALE,,100.0,99.0,23.0,Technical
484,FEMALE,81.0,65.0,68.0,6.0,Technical
5488,Male ,39.0,73.0,61.0,35.0,technical
823,Male,40.0,89.0,78.0,19.0,Technical
2419,Male,54.0,55.0,69.0,34.0,Technical
3611,Male,57.0,38.0,30.0,4.0,Technical
2211,Male,30.0,60.0,35.0,18.0,Technical
905,Male,68.0,89.0,97.0,18.0,Technical
3969,FEMALE,71.0,51.0,44.0,14.0,Technical
235,Female,,89.0,98.0,19.0,Technical
4726,Female,49.0,57.0,59.0,19.0,Technical
5008,Male,31.0,98.0,60.0,40.0,Technical
4378,Male,68.0,99.0,62.0,30.0,Technical
314,Male,72.0,82.0,49.0,13.0,Technical
5541,FEMALE,53.0,72.0,42.0,30.0,Technical
2507,,64.0,41.0,,9.0,Technical
2457,Female,85.0,49.0,32.0,38.0,Technical
4461,Male,73.0,98.0,96.0,12.0,ACADEMIC
4770,FEMALE,,46.0,28.0,24.0,Technical
686,Male,60.0,39.0,41.0,29.0,ACADEMIC
4110,Male,77.0,,77.0,34.0,Technical
1431,Female,69.0,84.0,43.0,19.0,technical
2132,,75.0,83.0,31.0,8.0,Technical
2883,Female,75.0,44.0,25.0,31.0,Technical
693,Male,76.0,51.0,66.0,19.0,technical
2218,Female,,89.0,49.0,19.0,Technical
4922,Male,47.0,45.0,48.0,17.0,Technical
3774,Male,47.0,52.0,56.0,16.0,Technical
2946,Male ,65.0,60.0,41.0,20.0,Technical
5213,Female,33.0,79.0,55.0,8.0,ACADEMIC
4171,male,33.0,66.0,55.0,11.0,ACADEMIC
4851,Male ,30.0,,90.0,16.0,ACADEMIC
973,male,75.0,93.0,62.0,6.0,Technical
168,Female,38.0,43.0,73.0,,Academic
1123,Female,68.0,73.0,98.0,,Technical 
2806,Male ,32.0,80.0,86.0,35.0,Technical
1723,Female,44.0,37.0,48.0,21.0,Academic
3083,Female,92.0,96.0,32.0,27.0,Technical
4854,Male,65.0,69.0,39.0,37.0,Technical
3525,Female,93.0,81.0,55.0,37.0,ACADEMIC
2281,Male,98.0,88.0,76.0,13.0,Technical
1125,Female,79.0,98.0,48.0,16.0,Technical
3983,Female,49.0,72.0,66.0,26.0,Technical
167,Male,48.0,57.0,86.0,38.0,Academic
4720, Female,49.0,68.0,67.0,14.0,Technical
2198,Female,83.0,88.0,54.0,20.0,Technical
998,Female,87.0,35.0,42.0,26.0,Technical
2958,Male,92.0,99.0,93.0,16.0,Technical
5303,Female,91.0,75.0,79.0,28.0,Technical
3138,Male ,55.0,83.0,32.0,13.0,Technical
4913,Male,62.0,57.0,54.0,31.0,Technical
4305,FEMALE,66.0,90.0,77.0,6.0,Technical
5276,Female,65.0,73.0,81.0,14.0,Technical
1998,Male,42.0,40.0,76.0,,Academic
3547,Female,32.0,94.0,34.0,4.0,Technical
4215,Female,41.0,73.0,60.0,11.0,ACADEMIC
1435,Female,51.0,79.0,75.0,31.0,Technical
2114,Male,53.0,82.0,85.0,40.0,Technical
1316,Male,99.0,72.0,65.0,18.0,Technical
3997,Male,73.0,41.0,,19.0,Technical
5012,Female,55.0,63.0,42.0,17.0,Technical
820,FEMALE,95.0,82.0,67.0,21.0,Technical
4699,Male,82.0,86.0,29.0,33.0,Technical
5334,Male,,96.0,35.0,28.0,Technical
5115,Male,80.0,86.0,68.0,22.0,Technical
3230,Female,74.0,52.0,52.0,34.0,Technical
5502,Female,67.0,79.0,36.0,13.0,Technical
5486,Female,46.0,83.0,90.0,17.0,Technical
913,Male,96.0,50.0,29.0,30.0,Technical
2868,Male,31.0,76.0,48.0,20.0,Technical
4256,Male,34.0,61.0,70.0,4.0,Academic
395,FEMALE,47.0,40.0,27.0,12.0,Technical
3035,Female,76.0,37.0,36.0,35.0,Technical
3380,Female,38.0,65.0,69.0,22.0,Technical
5496,Male,47.0,73.0,68.0,38.0,Technical
3013,Female,99.0,83.0,75.0,28.0,Technical
4310,Male,71.0,59.0,50.0,13.0,Technical
256,Male,77.0,90.0,50.0,24.0,Technical
5361,,41.0,36.0,96.0,7.0,Academic
3043,Male,57.0,81.0,78.0,4.0,Technical
4385,Female,80.0,47.0,65.0,12.0,ACADEMIC
676,Female,54.0,68.0,29.0,25.0,Technical
4118,Female,32.0,77.0,83.0,38.0,Technical
1668,Male,66.0,97.0,61.0,25.0,Technical 
1715,FEMALE,78.0,79.0,91.0,25.0,Technical
978,,77.0,69.0,50.0,22.0,Technical
2326,Male,49.0,77.0,63.0,,Technical
2235,Female,30.0,72.0,95.0,16.0,Academic
4990,Female,89.0,53.0,,6.0,Technical
1450,Male ,,69.0,90.0,27.0,Technical
1790,Female,47.0,80.0,44.0,35.0,Technical
4985,Male,,82.0,31.0,19.0,Technical
2886,Male,100.0,89.0,53.0,17.0,Technical
1456,Female,33.0,76.0,100.0,37.0,technical
4331,Female,76.0,78.0,64.0,11.0,Technical
4632,Male,53.0,50.0,34.0,8.0,Technical
5228,Male ,89.0,61.0,40.0,36.0,Technical
5167,Male,56.0,100.0,35.0,4.0,Technical
4542,Female,91.0,42.0,76.0,19.0,Technical
5005,Female,63.0,64.0,40.0,17.0,Technical
786,Female,53.0,41.0,87.0,31.0,Academic
197,Female,93.0,80.0,,13.0,ACADEMIC
896,Female,78.0,66.0,60.0,,Technical
2828,Male,78.0,65.0,74.0,39.0,
1416,Female,71.0,38.0,41.0,24.0,Technical
2233,Female,52.0,77.0,73.0,38.0,Technical
1693,Male,57.0,98.0,75.0,28.0,
2096,Female,46.0,90.0,94.0,39.0,Technical
2690,Female,64.0,88.0,72.0,32.0,Technical
821, Female,37.0,64.0,26.0,27.0,Technical
1367, Female,34.0,60.0,94.0,16.0,Academic
3156,Male ,77.0,86.0,41.0,16.0,
2204,Female,84.0,36.0,38.0,5.0,Technical
3044, Female,47.0,97.0,26.0,31.0,Technical
4422,Female,42.0,47.0,99.0,28.0,technical
3552,Female,89.0,49.0,58.0,29.0,Technical
5268,Male,68.0,61.0,37.0,12.0,Technical
1557,,54.0,63.0,50.0,35.0,Technical
5473,Male,35.0,48.0,93.0,35.0,Academic
3454,Male,67.0,43.0,76.0,29.0,ACADEMIC
3670,Male ,75.0,87.0,96.0,16.0,Technical
1062,Female,34.0,74.0,46.0,30.0,Technical
3873,Male,41.0,36.0,62.0,19.0,Academic
2551, Female,77.0,63.0,,22.0,ACADEMIC
2598,Female,61.0,64.0,80.0,31.0,Technical
2878,FEMALE,32.0,99.0,42.0,8.0,Technical
2850,FEMALE,70.0,83.0,87.0,,Technical
1951,Male,58.0,88.0,90.0,26.0,Technical 
734,Female,61.0,58.0,97.0,,Technical
1266,Female,55.0,63.0,46.0,38.0,Technical 
3256,Female,67.0,82.0,62.0,38.0,
4989,Male,52.0,79.0,75.0,22.0,Technical
3031,Female,88.0,53.0,27.0,11.0,Technical
3032,Female,82.0,85.0,85.0,10.0,Technical
1396,Male,80.0,100.0,33.0,29.0,Technical 
1204,Female,100.0,73.0,58.0,29.0,Technical
5401,Female,95.0,88.0,68.0,14.0,Technical
2220,Female,39.0,84.0,43.0,19.0,Technical
1158, Female,91.0,67.0,78.0,35.0,Technical
