RollNo,Gender,Math_Marks,Science_Marks,Arts_Marks,Study_Hours_Per_Week,Recommended_Stream
2980,Male,45,40,39,8,Technical
5269,Male,46,66,32,15,Technical
1220,Female,73,43,52,33,Technical
4868,Male,66,98,50,20,Academic
4769,Female,73,84,60,24,Technical
1966,Female,30,90,79,14,Technical
4640,Male,81,56,79,8,Technical
3582,Female,45,61,50,29,Technical
3619,Male,46,43,86,22,Academic
2600,Male,84,37,76,5,Technical
2544,Female,30,37,64,29,Technical
4541,Female,77,41,55,15,Technical
428,Female,61,87,27,35,Technical
4047,Female,53,88,76,14,Technical
644,Female,68,44,59,31,Technical
4468,Male,37,49,64,22,Academic
3100,Female,63,51,77,19,Technical
5093,Male,89,45,31,5,Technical
1491,Male,60,63,99,33,Technical
868,Female,73,53,45,9,Technical
5121,Female,53,75,69,8,Technical
4389,Female,38,96,60,12,Technical
3709,Female,35,96,48,38,Technical
3533,Female,30,71,52,15,Technical
3786,Female,71,87,72,31,Technical
1112,Female,66,84,57,14,Technical
889,Male,71,80,35,12,Technical
4349,Female,30,79,29,33,Academic
2599,Female,51,41,46,14,Technical
4306,Male,67,55,38,38,Technical
5589,Female,48,42,66,14,Academic
2339,Male,32,68,43,14,Academic
1877,Female,49,80,77,8,Technical
5091,Female,37,68,90,11,Academic
3965,Male,80,97,66,22,Technical
666,Female,99,56,28,40,Technical
211,Male,34,78,91,26,Technical
3986,Female,42,87,53,17,Technical
4681,Female,69,55,41,20,Technical
1052,Female,44,65,81,31,Technical
1080,Female,93,58,65,5,Technical
487,Male,51,75,62,25,Technical
1812,Female,54,68,100,27,Technical
126,Female,78,79,48,7,Technical
2016,Female,31,53,61,17,Academic
4870,Male,54,35,49,22,Technical
739,Male,99,63,84,38,Technical
3447,Male,63,78,67,15,Technical
2938,Male,87,69,54,32,Technical
2555,Female,89,65,73,40,Technical
2491,Male,39,51,34,33,Technical
2628,Female,52,68,52,25,Technical
3067,Female,99,55,36,34,Technical
326,Male,55,82,45,8,Technical
2756,Male,67,43,36,13,Technical
2187,Male,36,59,39,22,Technical
2926,Female,95,92,61,12,Technical
5409,Female,77,57,91,23,Technical
5280,Female,50,54,51,31,Technical
3405,Male,89,96,80,28,Technical
4957,Male,76,75,79,19,Technical
4031,Female,93,95,36,34,Technical
582,Female,98,49,28,16,Technical
1906,Female,100,57,31,22,Technical
3512,Male,66,80,64,32,Technical
1930,Male,93,37,76,17,Technical
3760,Female,53,57,37,40,Technical
4005,Male,39,83,27,20,Academic
3714,Female,43,38,45,12,Technical
5538,Female,58,75,62,33,Technical
1993,Male,98,56,89,8,Technical
4289,Female,96,75,83,4,Technical
2782,Female,48,98,82,22,Technical
1550,Male,49,47,35,12,Technical
4964,Male,45,89,53,20,Technical
724,Male,49,48,35,35,Technical
1297,Female,69,74,40,38,Technical
1077,Female,56,75,70,27,Technical
3248,Female,88,58,28,21,Technical
1322,Male,67,74,76,34,Technical
3257,Female,70,99,41,33,Technical
2976,Male,48,75,36,37,Technical
2698,Male,36,85,85,20,Technical
3282,Male,35,73,99,11,Academic
992,Female,76,50,91,12,Technical
2240,Female,30,64,66,31,Academic
1071,Male,68,41,27,22,Technical
4763,Male,35,70,40,19,Technical
5579,Female,48,59,53,6,Technical
1411,Male,43,97,82,34,Technical
1063,Male,42,73,35,22,Technical
1383,Female,43,56,32,8,Technical
4687,Male,50,63,84,20,Academic
996,Female,89,68,63,24,Technical
3303,Male,67,47,74,23,Technical
699,Male,65,55,64,6,Technical
4534,Female,73,68,70,28,Technical
5596,Male,72,36,27,28,Technical
733,Female,62,50,99,19,Academic
2978,Male,68,46,71,21,Technical
3738,Male,35,98,27,37,Technical
4437,Female,89,72,84,4,Technical
3309,Male,66,52,33,18,Technical
4675,Female,71,52,53,22,Technical
1519,Male,39,52,74,19,Academic
4002,Male,55,54,76,23,Technical
847,Male,42,46,80,39,Technical
1236,Male,99,37,78,6,Technical
4239,Female,66,64,37,22,Technical
4903,Male,55,95,59,14,Technical
4682,Male,95,60,29,12,Technical
4368,Male,67,78,61,4,Technical
5190,Male,95,91,40,14,Technical
2615,Female,64,55,26,29,Technical
679,Male,34,71,39,33,Technical
4143,Male,36,54,61,24,Academic
2035,Female,85,39,66,15,Technical
2492,Male,45,87,40,32,Technical
3618,Male,44,70,54,38,Technical
3367,Male,84,99,70,14,Technical
123,Male,67,68,41,25,Technical
5267,Male,95,100,89,14,Technical
3624,Female,51,98,86,26,Technical
3316,Male,43,91,99,31,Technical
703,Female,53,78,97,10,Technical
3273,Male,41,100,81,7,Technical
3317,Male,55,64,37,30,Technical
4202,Male,83,54,34,24,Technical
5382,Male,83,89,95,9,Technical
1856,Female,53,55,67,35,Technical
3462,Female,78,43,91,7,Technical
1666,Male,91,83,100,7,Technical
3673,Female,90,45,71,8,Technical
3895,Female,57,98,45,14,Technical
1559,Male,38,64,69,18,Technical
1922,Male,81,43,38,8,Technical
333,Female,49,60,78,17,Technical
3901,Male,97,36,27,23,Technical
4097,Male,46,47,74,38,Academic
2322,Female,68,48,42,15,Technical
4910,Female,43,79,86,18,Technical
5523,Female,65,42,61,15,Technical
1515,Female,33,73,89,29,Academic
1155,Male,39,44,62,17,Academic
173,Male,33,61,46,28,Technical
2787,Male,66,72,94,39,Technical
4004,Male,37,93,63,28,Academic
3172,Female,40,46,67,22,Academic
2145,Female,66,58,27,33,Technical
400,Male,54,54,55,35,Technical
5000,Female,49,64,49,38,Technical
3630,Male,41,67,60,13,Academic
4606,Male,87,92,90,7,Technical
1036,Male,93,69,34,17,Technical
2423,Female,79,49,87,36,Technical
5186,Male,75,85,65,28,Technical
1342,Female,89,60,82,18,Technical
3277,Female,73,63,88,40,Technical
875,Female,63,63,35,23,Technical
4198,Male,53,74,42,40,Technical
5128,Male,47,63,53,23,Technical
3400,Female,83,73,83,22,Technical
1017,Male,91,56,32,29,Technical
5506,Female,63,68,39,38,Academic
721,Male,86,62,90,10,Technical
1443,Female,45,40,36,18,Technical
563,Female,81,89,58,8,Technical
3884,Female,63,78,46,31,Technical
5312,Male,58,97,81,22,Technical
4818,Female,84,53,79,15,Technical
2778,Male,98,52,49,5,Technical
4638,Female,33,60,70,24,Academic
2881,Male,58,47,42,5,Technical
2442,Male,42,52,85,36,Academic
2460,Male,98,75,76,22,Technical
5126,Female,46,82,82,40,Academic
3133,Female,57,79,74,13,Technical
2241,Male,32,71,76,10,Technical
3719,Male,82,56,67,19,Technical
5352,Female,42,87,53,40,Technical
5170,Male,92,76,58,34,Technical
958,Male,61,50,72,4,Technical
4195,Female,42,64,65,4,Technical
5059,Male,99,49,62,29,Technical
5243,Female,45,64,83,16,Technical
632,Female,69,91,89,34,Technical
4280,Male,85,36,39,31,Technical
2871,Male,64,69,53,12,Technical
5537,Male,40,90,31,28,Technical
1216,Female,45,40,35,7,Technical
1227,Male,90,84,88,16,Technical
357,Female,70,58,40,40,Technical
4270,Male,65,56,84,6,Technical
1169,Male,35,92,40,7,Technical
1794,Male,42,85,30,36,Technical
3101,Female,36,99,70,14,Technical
2957,Male,89,78,63,19,Technical
201,Male,63,65,78,37,Technical
346,Female,94,68,71,9,Technical
330,Female,100,68,62,40,Technical
3413,Female,71,88,39,29,Technical
1959,Female,31,70,34,36,Technical
601,Female,71,72,45,31,Technical
1209,Female,31,70,88,36,Academic
5119,Female,84,59,60,13,Technical
2593,Female,89,87,95,33,Technical
881,Female,73,96,41,8,Technical
1696,Female,87,56,90,28,Technical
496,Female,34,98,29,35,Technical
3221,Male,43,52,61,9,Technical
2377,Female,40,76,49,28,Academic
508,Male,62,52,86,27,Technical
4631,Male,68,46,56,5,Technical
3097,Female,90,84,44,12,Technical
4473,Male,89,54,30,35,Technical
3122,Male,91,54,76,26,Technical
1616,Male,95,68,49,28,Technical
2463,Male,52,65,74,11,Academic
4665,Male,74,88,45,27,Technical
311,Female,40,36,34,12,Academic
130,Male,34,43,31,22,Academic
2837,Female,42,81,91,17,Technical
4087,Male,68,67,32,33,Technical
5147,Male,63,97,28,16,Technical
389,Male,72,36,66,16,Technical
1518,Male,49,52,95,5,Academic
4358,Male,87,42,58,6,Technical
5067,Female,68,96,85,35,Technical
4088,Male,74,48,67,14,Technical
5174,Male,42,58,55,4,Technical
3958,Male,42,92,51,31,Technical
2461,Male,43,38,30,38,Technical
4685,Male,35,67,36,13,Technical
5047,Female,66,67,91,16,Academic
2365,Female,93,90,28,21,Technical
5394,Male,36,78,39,35,Technical
1470,Male,89,58,71,20,Technical
2169,Male,31,72,40,16,Technical
5431,Male,54,36,100,17,Academic
926,Female,70,66,52,32,Technical
5326,Male,94,88,40,39,Technical
3254,Male,66,100,36,30,Technical
4354,Female,84,40,97,16,Technical
1152,Female,78,84,87,12,Technical
1626,Female,95,81,99,4,Technical
982,Female,78,95,36,28,Technical
241,Female,37,71,84,22,Technical
4641,Male,68,83,55,24,Technical
3246,Male,58,65,92,14,Technical
2447,Female,32,93,62,25,Technical
1040,Female,66,100,95,15,Technical
421,Female,37,99,56,25,Technical
5324,Male,73,97,57,16,Technical
2988,Male,54,50,84,26,Technical
2767,Male,100,64,87,6,Technical
2363,Female,55,43,62,16,Technical
2092,Male,46,68,41,13,Technical
569,Male,63,36,62,38,Technical
923,Male,87,54,98,29,Technical
1926,Female,35,65,42,22,Technical
2646,Male,98,55,98,39,Technical
1894,Female,92,42,46,20,Technical
2040,Male,99,59,26,31,Technical
3343,Male,77,92,69,35,Technical
1726,Female,91,65,99,28,Technical
2624,Male,76,65,59,6,Technical
4107,Male,72,99,35,38,Technical
144,Female,42,46,72,11,Academic
262,Female,78,61,53,40,Technical
381,Female,33,87,30,38,Technical
4598,Male,66,57,85,33,Technical
3906,Female,44,37,86,21,Academic
713,Female,52,69,75,23,Academic
3665,Male,72,93,61,4,Technical
1991,Male,70,100,76,34,Technical
2907,Female,86,61,31,19,Technical
1241,Female,100,80,53,33,Technical
4068,Male,94,92,55,9,Technical
3614,Male,42,52,75,10,Academic
1303,Male,72,92,93,34,Technical
656,Male,81,91,29,30,Technical
3489,Male,72,57,72,12,Technical
4395,Male,96,91,31,21,Technical
4319,Female,56,45,31,37,Academic
504,Male,58,79,56,34,Technical
2412,Female,47,68,30,21,Technical
576,Female,48,43,58,19,Academic
4165,Female,91,83,55,10,Technical
5519,Male,31,43,37,28,Academic
727,Male,82,49,26,28,Technical
2095,Male,90,100,62,9,Technical
1649,Male,63,87,86,23,Technical
4190,Male,48,76,87,21,Technical
5204,Male,95,90,65,20,Technical
245,Male,38,70,38,34,Academic
5535,Female,74,47,27,40,Technical
2887,Female,99,97,83,40,Academic
2896,Female,46,68,94,31,Academic
4205,Male,97,74,58,19,Technical
2888,Male,40,76,87,22,Technical
3720,Male,58,68,62,23,Technical
5363,Female,71,70,32,34,Technical
1984,Female,60,46,93,23,Academic
3765,Female,74,46,32,37,Technical
3270,Male,68,40,44,11,Academic
162,Female,98,35,82,19,Technical
1778,Male,52,46,95,5,Academic
1100,Male,64,98,84,25,Technical
3805,Female,66,76,56,22,Technical
2478,Female,37,41,94,21,Academic
2112,Female,40,48,57,16,Academic
172,Male,68,73,98,13,Technical
3040,Male,88,80,55,22,Technical
1074,Male,81,96,85,40,Technical
120,Male,99,90,75,19,Technical
3021,Male,33,50,63,17,Technical
1884,Male,57,84,28,22,Technical
4142,Male,66,42,72,29,Technical
4355,Male,30,68,62,36,Technical
1848,Male,94,79,37,30,Technical
790,Male,61,77,90,37,Technical
5069,Female,65,44,39,22,Technical
1725,Male,74,100,31,9,Technical
4597,Male,31,86,28,24,Technical
5415,Male,62,42,36,4,Technical
441,Male,75,69,75,15,Technical
1733,Female,73,68,54,14,Technical
272,Male,95,50,38,17,Technical
2532,Female,89,93,49,22,Technical
3636,Male,86,76,94,14,Technical
313,Female,97,48,79,30,Technical
2577,Male,94,57,40,19,Academic
3545,Female,89,76,72,9,Technical
3460,Female,73,62,95,22,Technical
4373,Male,95,98,73,10,Technical
4084,Male,84,47,35,4,Technical
2003,Male,66,36,56,6,Technical
524,Female,47,96,53,21,Technical
3655,Female,53,74,41,17,Technical
1764,Male,86,69,43,24,Technical
2800,Female,31,39,82,26,Technical
3055,Female,84,48,54,7,Technical
720,Female,52,53,87,39,Academic
779,Male,60,71,33,9,Technical
480,Male,71,84,100,35,Technical
294,Female,30,61,52,23,Technical
1380,Male,30,61,32,4,Technical
3262,Male,81,98,43,26,Technical
2719,Female,93,83,68,19,Technical
3260,Female,80,80,48,32,Technical
3252,Female,81,70,54,18,Technical
1950,Female,57,46,31,39,Technical
2668,Male,100,39,33,18,Technical
3323,Male,61,53,62,29,Technical
3706,Female,83,74,66,19,Technical
2817,Female,84,75,62,19,Technical
1234,Male,97,77,78,29,Technical
2587,Male,47,49,100,29,Academic
2277,Male,68,94,39,23,Technical
2536,Male,52,83,72,21,Technical
3199,Female,96,36,38,29,Technical
205,Female,39,36,94,31,Academic
2258,Male,70,64,84,20,Technical
794,Male,38,82,88,36,Academic
1429,Female,66,55,51,40,Academic
2279,Female,62,95,62,19,Technical
3461,Female,66,48,71,29,Academic
1673,Female,76,51,97,32,Technical
1308,Male,66,68,52,32,Technical
1907,Female,99,39,81,37,Technical
3613,Female,49,85,65,13,Technical
1737,Male,83,100,45,4,Technical
1395,Male,94,89,71,33,Academic
253,Male,52,51,98,30,Academic
4980,Female,45,73,62,34,Technical
4093,Female,39,73,82,11,Technical
5143,Female,35,40,91,4,Academic
2746,Male,50,67,57,26,Technical
284,Female,82,86,62,17,Technical
2165,Male,90,84,62,21,Technical
416,Female,87,97,85,8,Technical
5377,Male,62,43,95,29,Academic
1205,Female,60,68,95,32,Technical
2050,Male,65,88,26,22,Technical
4838,Male,56,44,92,21,Academic
573,Male,66,79,33,40,Technical
366,Female,83,78,30,29,Technical
1899,Male,80,83,66,23,Technical
3554,Male,48,87,62,29,Technical
1235,Female,87,76,43,29,Technical
2144,Male,56,45,96,12,Academic
3361,Male,43,57,85,22,Academic
5144,Female,43,68,36,39,Technical
2822,Female,66,58,93,18,Technical
5423,Male,61,70,43,35,Technical
4710,Male,62,47,80,12,Technical
3332,Female,57,94,38,10,Technical
2171,Female,71,95,84,36,Technical
1866,Male,94,61,63,26,Technical
5375,Male,55,63,66,4,Technical
2125,Male,41,46,70,29,Academic
4021,Female,99,91,90,7,Technical
2283,Male,60,45,31,21,Technical
3362,Male,88,72,92,29,Technical
2193,Male,35,53,70,6,Academic
999,Male,98,61,99,5,Technical
5042,Male,53,50,74,27,Technical
1762,Female,78,56,41,4,Technical
4362,Female,37,68,33,17,Technical
5378,Male,98,56,41,26,Technical
1942,Male,42,96,62,4,Technical
2332,Male,71,60,40,16,Academic
4356,Female,57,80,54,4,Technical
2199,Female,98,98,74,13,Technical
3266,Male,71,41,97,26,Technical
2910,Female,66,78,42,20,Technical
4489,Male,33,35,60,15,Academic
3758,Female,96,75,74,26,Technical
102,Male,96,47,55,27,Technical
1637,Male,67,60,65,11,Technical
4603,Male,76,41,78,30,Technical
916,Female,96,79,48,7,Technical
4452,Female,83,71,62,17,Technical
4716,Male,76,77,58,13,Technical
2872,Male,95,85,83,35,Technical
5479,Female,43,62,88,37,Academic
4189,Female,96,39,53,34,Technical
227,Female,83,99,90,36,Technical
3799,Female,37,74,59,33,Technical
1592,Male,90,38,81,19,Academic
3652,Male,41,75,88,27,Technical
4963,Male,83,51,40,30,Technical
568,Female,87,41,32,21,Technical
2730,Male,67,65,47,22,Technical
4232,Male,64,85,89,35,Technical
1526,Female,94,47,79,16,Technical
3449,Male,49,57,79,19,Technical
1853,Female,42,46,37,20,Technical
1030,Male,97,71,30,14,Technical
3125,Male,98,52,49,10,Technical
295,Male,32,77,27,7,Technical
2911,Male,92,51,57,31,Technical
4352,Male,45,48,47,26,Technical
3328,Male,37,56,83,11,Academic
2449,Female,79,80,77,17,Technical
5357,Male,40,81,71,7,Technical
158,Male,76,71,32,4,Technical
1591,Male,97,37,27,33,Technical
4756,Male,90,99,94,10,Technical
3865,Male,54,89,42,36,Technical
3071,Male,91,90,95,13,Technical
1962,Male,55,48,83,16,Academic
4822,Male,68,61,77,17,Technical
5212,Female,70,96,50,8,Technical
5468,Male,86,94,39,5,Technical
